Altium Designer Pick and Place Locations
D:\1_AltiumProject\23_PHOTOCAM\SpaceLiin_Satellite_4U_Camera_Photodiode_V1.0.0\01_DESIGN\Project Outputs for OSA_V100\Pick Place for OSA_V100.csv

========================================================================================================================
File Design Information:

Date:       28/04/26
Time:       08:52
Revision:   406f3e4f292884cffdf442998d09228e03ea8346
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C104","0.22uF/25V","TopLayer","CN-SMD-0603","4.1000","52.2000","90","CL10B224KA8NNNC"
"C103","0.22uF/25V","TopLayer","CN-SMD-0603","8.5000","59.8000","0","CL10B224KA8NNNC"
"C102","0.22uF/25V","TopLayer","CN-SMD-0603","5.4000","52.2000","270","CL10B224KA8NNNC"
"C101","0.22uF/25V","TopLayer","CN-SMD-0603","19.5000","21.2000","180","CL10B224KA8NNNC"
"C100","0.22uF/25V","TopLayer","CN-SMD-0603","19.5000","22.8000","180","CL10B224KA8NNNC"
"C99","470pF/50V","TopLayer","CN-SMD-0603","15.6000","18.1572","270","CL10B471KB8NNNC"
"C98","0.22uF/25V","TopLayer","CN-SMD-0603","16.4000","21.2000","180","CL10B224KA8NNNC"
"C97","0.22uF/25V","TopLayer","CN-SMD-0603","16.4000","22.8000","180","CL10B224KA8NNNC"
"C96","10nF/50V","TopLayer","CN-SMD-0603","5.2000","17.7999","90","CL10B103KB8NNNC"
"C95","470pF/50V","TopLayer","CN-SMD-0603","3.7000","17.7999","90","CL10B471KB8NNNC"
"C94","0.22uF/25V","TopLayer","CN-SMD-0603","7.6000","71.8000","90","CL10B224KA8NNNC"
"C93","0.22uF/25V","TopLayer","CN-SMD-0603","4.1000","63.0000","90","CL10B224KA8NNNC"
"C92","10nF/50V","TopLayer","CN-SMD-0603","4.5000","23.0000","0","CL10B103KB8NNNC"
"C91","0.22uF/25V","TopLayer","CN-SMD-0603","9.2000","71.8000","270","CL10B224KA8NNNC"
"C90","0.22uF/25V","TopLayer","CN-SMD-0603","5.4000","63.0000","270","CL10B224KA8NNNC"
"C89","10nF/50V","TopLayer","CN-SMD-0603","4.5000","24.5000","180","CL10B103KB8NNNC"
"C88","0.22uF/25V","TopLayer","CN-SMD-0603","21.9000","17.6000","270","CL10B224KA8NNNC"
"C87","0.22uF/25V","TopLayer","CN-SMD-0603","32.3000","22.6000","180","CL10B224KA8NNNC"
"C86","0.22uF/25V","TopLayer","CN-SMD-0603","27.5500","22.6000","180","CL10B224KA8NNNC"
"C85","470pF/50V","TopLayer","CN-SMD-0603","33.2000","13.7000","90","CL10B471KB8NNNC"
"C84","0.22uF/25V","TopLayer","CN-SMD-0603","32.3000","21.1000","180","CL10B224KA8NNNC"
"C83","0.22uF/25V","TopLayer","CN-SMD-0603","24.5500","22.6000","180","CL10B224KA8NNNC"
"R8","4.7k","TopLayer","RES_C_1005X40","56.2700","51.1200","180","RES-Chip"
"TP1","","TopLayer","Testpoint_80_pin0","70.1000","36.3000","90","Test Point"
"R44","22R","TopLayer","RES_C_1005X40","76.1000","73.1000","0","RES-Chip"
"R43","22R","TopLayer","RES_C_1005X40","76.1000","74.0000","0","RES-Chip"
"TP6","","TopLayer","Testpoint_80_pin0","73.5000","34.7000","90","Test Point"
"TP5","","TopLayer","Testpoint_80_pin0","64.2700","58.3200","90","Test Point"
"TP4","","TopLayer","Testpoint_80_pin0","54.7000","48.3000","90","Test Point"
"TP3","","TopLayer","Testpoint_80_pin0","57.4700","63.8200","90","Test Point"
"TP2","","TopLayer","Testpoint_80_pin0","62.2000","76.6000","90","Test Point"
"C74","4.7uF/10V","TopLayer","CAP_MP_1608X90","60.2700","34.8200","90","CAP_Polarization"
"C15","0.22uF/16V","TopLayer","CAP_C_1005X60","58.7700","61.7172","270","CAP_Chip"
"U15","NCP139AFCT105T2G","TopLayer","WLCSP6","54.4000","51.6000","180",""
